,true_lengths,gen_lengths
8518,7.5402,7.3154
8519,3.6558,3.6356
8520,3.8691,3.8348
8521,3.8691,3.8348
8522,38.9552,39.6309
8523,3.4134,3.4955
8524,4.9083,4.612
8525,12.3046,12.7192
8526,7.6027,7.7515
8527,7.6027,7.7515
8528,7.6027,7.7515
8529,3.8468,3.8934
8530,3.9861,3.897
8531,10.5315,10.6587
8532,6.6362,6.6167
8533,6.6362,6.6167
8534,6.6362,6.6167
8535,7.2174,7.256
8536,7.2174,7.256
8537,7.2174,7.256
8538,3.3632,3.3701
8539,3.3632,3.3701
8540,6.7595,6.9809
8541,6.2341,6.238
8542,6.2341,6.238
8543,5.8951,5.9071
8544,4.1575,4.1793
8545,4.1575,4.1793
8546,9.0098,9.1483
8547,5.0102,4.972
8548,3.3361,3.2653
8549,6.0758,6.368
8550,4.2992,4.4199
8551,4.553,4.562
8552,10.9435,11.0906
8553,7.6827,7.7456
8554,7.6827,7.7456
8555,7.6827,7.7456
8556,6.8399,6.8813
8557,6.8399,6.8813
8558,6.8399,6.8813
8559,3.9258,4.0541
8560,4.0837,3.7822
8561,11.0159,11.6918
8562,5.3418,5.386
8563,8.0423,8.1211
8564,2.8996,2.877
8565,3.9345,3.9535
8566,3.9345,3.9535
8567,20.7423,20.4129
8568,3.3825,3.4705
8569,4.6913,4.6482
8570,9.9533,9.7816
8571,5.4702,5.4297
8572,7.6195,7.5878
8573,2.8729,2.8667
8574,7.3022,7.3135
8575,7.3022,7.3135
8576,5.9885,5.2566
8577,3.5836,3.5118
8578,4.1706,4.151
8579,5.2652,5.3233
8580,2.7166,2.6968
8581,3.7781,3.7715
8582,5.3776,5.3169
8583,8.7069,8.7164
8584,8.7069,8.7164
8585,8.7069,8.7164
8586,6.2803,6.2753
8587,6.2803,6.2753
8588,6.2803,6.2753
8589,2.9995,3.0205
8590,2.9995,3.0205
8591,32.6011,32.9428
8592,3.8207,3.9336
8593,3.8207,3.9336
8594,8.3063,7.9889
8595,6.8911,6.9267
8596,6.8911,6.9267
8597,6.8911,6.9267
8598,10.6273,10.6121
8599,10.6273,10.6121
8600,6.376,6.4797
8601,6.8909,6.9368
8602,6.8909,6.9368
8603,6.8909,6.9368
8604,12.4676,19.0042
8605,12.4676,19.0042
8606,12.4676,19.0042
8607,6.9235,6.9589
8608,6.9235,6.9589
8609,6.9235,6.9589
8610,3.5527,3.3624
8611,3.7583,3.9367
8612,4.0028,4.0767
8613,9.5965,9.7802
8614,3.2812,3.3109
8615,5.5858,5.7991
8616,3.0145,3.029
8617,3.0145,3.029
8618,24.617,24.4452
8619,3.9285,3.9353
8620,3.9285,3.9353
8621,7.8914,7.834
8622,8.0066,7.9838
8623,8.0066,7.9838
8624,13.7237,13.6555
8625,3.8494,3.813
8626,3.8494,3.813
8627,18.848,19.8017
8628,4.319,4.248
8629,4.319,4.248
8630,16.6119,17.5194
8631,3.2993,3.2755
8632,4.3229,4.3108
8633,4.3725,4.4341
8634,3.836,3.8101
8635,3.836,3.8101
8636,9.3579,9.7156
8637,3.908,3.8916
8638,3.908,3.8916
8639,8.1935,8.2133
8640,6.9551,6.93
8641,6.9551,6.93
8642,6.9551,6.93
8643,5.0552,4.8951
8644,5.0552,4.8951
8645,8.6703,9.1288
8646,3.5984,3.633
8647,3.5984,3.633
8648,32.5655,32.2637
8649,7.8576,7.8423
8650,7.8576,7.8423
8651,7.8576,7.8423
8652,3.2194,3.2298
8653,3.2194,3.2298
8654,11.9789,12.3242
8655,5.9429,5.9272
8656,5.9429,5.9272
8657,5.9429,5.9272
8658,3.4237,3.1379
8659,3.4237,3.1379
8660,7.8083,9.0485
8661,6.3628,6.8932
8662,14.2708,13.7887
8663,5.4116,5.2248
8664,6.0644,6.0685
8665,6.0644,6.0685
8666,6.0644,6.0685
8667,2.9443,2.9438
8668,4.589,4.5398
8669,8.6339,8.3155
8670,3.007,3.0921
8671,3.0878,3.1288
8672,11.2905,11.0887
8673,4.3017,4.3967
8674,4.3017,4.3967
8675,8.2068,8.0418
8676,7.5326,7.5469
8677,7.5326,7.5469
8678,7.5326,7.5469
8679,3.0345,2.9275
8680,3.0345,2.9275
8681,29.5923,32.1234
8682,7.148,7.1715
8683,7.148,7.1715
8684,7.148,7.1715
8685,3.0102,3.0142
8686,3.0102,3.0142
8687,27.3266,27.3692
8688,7.2823,7.2639
8689,10.2697,10.1668
8690,10.2581,10.306
8691,7.2902,7.2778
8692,7.2902,7.2778
8693,7.2902,7.2778
8694,3.6305,3.5971
8695,3.6305,3.5971
8696,5.0192,5.1816
8697,7.2985,7.3303
8698,7.2985,7.3303
8699,7.2985,7.3303
8700,3.0051,2.9663
8701,3.0051,2.9663
8702,7.7164,7.8133
8703,6.9657,7.0074
8704,6.9657,7.0074
8705,6.9657,7.0074
8706,8.3805,7.755
8707,3.5796,3.3685
8708,6.2133,7.5032
8709,3.4661,3.4391
8710,3.4661,3.4391
8711,8.7559,8.8235
8712,4.7095,4.7788
8713,4.2878,4.3285
8714,4.8692,4.9222
8715,6.303,6.308
8716,6.303,6.308
8717,6.303,6.308
8718,5.3632,5.4686
8719,5.6794,5.6197
8720,7.9837,8.0305
8721,2.9144,3.0252
8722,4.7258,4.4927
8723,5.0946,5.0527
8724,7.0178,7.0875
8725,7.0178,7.0875
8726,7.0178,7.0875
8727,7.8462,8.1231
8728,7.8462,8.1231
8729,7.8462,8.1231
8730,10.9587,11.2448
8731,3.2006,3.2346
8732,4.9449,4.9137
8733,8.0968,8.1169
8734,8.0968,8.1169
8735,8.0968,8.1169
8736,3.0454,3.0723
8737,3.0454,3.0723
8738,33.2142,33.915
8739,9.79,9.7973
8740,2.8118,2.8576
8741,4.687,4.6369
8742,5.9747,5.9628
8743,5.9747,5.9628
8744,5.9747,5.9628
8745,4.1166,4.1371
8746,4.1166,4.1371
8747,8.0558,7.9655
8748,2.9904,3.1121
8749,2.9904,3.1121
8750,10.6477,9.7882
8751,5.0311,5.0428
8752,5.0311,5.0428
8753,2.8466,2.8267
8754,3.7844,3.6519
8755,3.9713,3.9749
8756,4.0465,4.0962
8757,3.4396,3.4147
8758,3.4396,3.4147
8759,7.6746,7.9471
8760,4.0841,4.1317
8761,13.6393,13.7193
8762,7.9367,7.819
8763,5.8648,5.695
8764,8.5352,8.9228
8765,2.7729,2.6748
8766,6.901,6.8955
8767,6.901,6.8955
8768,6.901,6.8955
8769,7.2459,7.2554
8770,7.2459,7.2554
8771,7.2459,7.2554
8772,9.2158,9.5111
8773,9.2158,9.5111
8774,4.3022,4.1837
8775,6.1134,6.2418
8776,7.0938,7.0268
8777,3.0574,3.0412
8778,6.795,6.7156
8779,8.3524,8.2213
8780,4.6555,4.4728
8781,4.811,4.7877
8782,4.811,4.7877
8783,6.0183,6.0081
8784,6.9274,6.9362
8785,6.9274,6.9362
8786,6.9274,6.9362
8787,8.5435,8.574
8788,3.1368,3.1548
8789,5.7452,5.7803
8790,3.0056,3.0009
8791,3.0056,3.0009
8792,3.0056,3.0009
8793,3.2489,3.2731
8794,3.2489,3.2731
8795,26.5397,26.9021
8796,4.8575,4.8291
8797,4.8575,4.8291
8798,15.8965,15.7924
8799,3.0681,3.0295
8800,3.0681,3.0295
8801,9.473,9.4435
8802,7.3837,7.2531
8803,4.0068,3.9482
8804,7.7769,8.0001
8805,4.2352,4.2009
8806,4.2352,4.2009
8807,8.9769,8.9244
8808,3.8089,3.8488
8809,14.3162,13.3137
8810,9.7679,9.8083
8811,7.4766,7.4448
8812,7.4766,7.4448
8813,7.4766,7.4448
8814,6.6173,6.615
8815,6.6173,6.615
8816,6.6173,6.615
8817,10.1493,9.9999
8818,2.9701,3.0242
8819,4.7458,4.7401
8820,2.8183,2.8156
8821,2.8183,2.8156
8822,9.4536,9.616
8823,7.4413,7.2401
8824,7.4413,7.2401
8825,7.4413,7.2401
8826,3.3413,3.4508
8827,3.3413,3.4508
8828,6.5901,6.1641
8829,7.1265,7.1848
8830,7.1265,7.1848
8831,7.1265,7.1848
8832,7.214,7.4623
8833,7.214,7.4623
8834,7.214,7.4623
8835,7.2792,7.3775
8836,7.2792,7.3775
8837,7.2792,7.3775
8838,2.9619,2.9796
8839,5.1528,5.2225
8840,6.7211,6.67
8841,6.762,6.8015
8842,9.5923,9.5663
8843,3.3826,3.4155
8844,7.972,7.9789
8845,7.972,7.9789
8846,7.972,7.9789
8847,3.2181,3.1737
8848,5.2051,5.2647
8849,6.9477,6.728
8850,3.0961,3.106
8851,4.53,4.4889
8852,9.0644,9.0104
8853,6.0702,6.1343
8854,6.0702,6.1343
8855,6.0702,6.1343
8856,3.9762,4.1217
8857,4.9616,4.8046
8858,6.68,6.7621
8859,7.8455,7.9626
8860,7.8455,7.9626
8861,10.3558,10.0429
8862,6.4707,6.4213
8863,7.7622,7.5596
8864,8.4548,8.6557
8865,11.9594,11.8572
8866,11.9594,11.8572
8867,11.9594,11.8572
8868,3.9475,3.9407
8869,3.9475,3.9407
8870,9.6711,9.6893
8871,5.8528,5.834
8872,5.8528,5.834
8873,5.8528,5.834
8874,2.7628,2.767
8875,2.7628,2.767
8876,6.9151,7.0745
8877,9.8056,9.7864
8878,3.1975,3.2451
8879,7.4851,7.4395
8880,3.3492,3.4033
8881,5.8016,6.5484
8882,13.1669,11.74
8883,3.4247,3.4112
8884,3.4247,3.4112
8885,3.4247,3.4112
8886,6.1314,6.3266
8887,6.1314,6.3266
8888,6.1314,6.3266
8889,4.5423,4.8086
8890,4.249,4.3225
8891,5.2164,5.3282
8892,4.1875,4.0778
8893,4.481,4.4815
8894,12.737,12.7049
8895,3.2412,3.6944
8896,3.2412,3.6944
8897,14.0594,12.0357
8898,12.1364,11.9208
8899,12.1364,11.9208
8900,12.1364,11.9208
8901,3.2883,3.2661
8902,3.2883,3.2661
8903,8.9459,9.1365
8904,4.5601,4.763
8905,5.2268,5.3814
8906,11.0606,10.8618
8907,4.611,4.6195
8908,4.611,4.6195
8909,12.2216,12.0869
8910,3.0032,2.7526
8911,4.2827,4.352
8912,7.8563,8.6334
8913,8.3547,8.3682
8914,8.3547,8.3682
8915,2.5842,2.5934
8916,6.7515,6.8065
8917,6.7515,6.8065
8918,6.7515,6.8065
8919,5.886,5.8917
8920,5.886,5.8917
8921,5.886,5.8917
8922,2.7984,2.727
8923,2.7984,2.727
8924,6.6035,7.0047
8925,2.949,3.0191
8926,3.8495,3.8735
8927,6.2401,6.0122
8928,2.8103,2.7659
8929,2.8103,2.7659
8930,6.9961,7.2012
8931,4.123,4.1253
8932,4.123,4.1253
8933,20.2178,20.8279
8934,7.9899,8.0821
8935,7.9899,8.0821
8936,3.7833,3.7403
8937,7.7593,7.8267
8938,4.2607,4.2124
8939,6.1646,6.3207
8940,2.8316,2.8321
8941,2.8316,2.8321
8942,6.7405,6.8413
8943,9.828,9.9802
8944,5.6379,5.7103
8945,6.0445,5.9351
8946,6.9217,7.0992
8947,6.9217,7.0992
8948,6.9217,7.0992
8949,2.8285,2.8262
8950,2.8285,2.8262
8951,4.6625,4.6123
8952,6.9183,6.9509
8953,6.9183,6.9509
8954,6.9183,6.9509
8955,6.3592,6.4311
8956,6.3592,6.4311
8957,6.3592,6.4311
8958,3.2326,3.2645
8959,3.2973,3.3216
8960,6.7601,6.7563
8961,5.7325,6.1819
8962,7.6819,8.3883
8963,3.3627,3.0149
8964,7.623,7.6334
8965,7.623,7.6334
8966,7.623,7.6334
8967,4.8106,5.0862
8968,4.8106,5.0862
8969,9.8656,8.3754
8970,7.2506,7.4209
8971,7.2506,7.4209
8972,7.2506,7.4209
8973,5.6852,5.6453
8974,5.6852,5.6453
8975,5.6852,5.6453
8976,3.7311,3.5878
8977,4.285,4.3978
8978,8.537,8.7224
8979,3.3827,3.3925
8980,3.3827,3.3925
8981,13.1358,13.22
8982,3.3867,3.278
8983,3.3867,3.278
8984,27.2284,28.8544
8985,7.0349,7.0717
8986,7.0349,7.0717
8987,7.0349,7.0717
8988,6.2727,6.2683
8989,6.2727,6.2683
8990,6.2727,6.2683
8991,3.1526,3.2968
8992,4.028,4.1478
8993,7.8207,7.7469
8994,4.2454,4.2736
8995,4.2454,4.2736
8996,10.1551,10.0728
8997,5.9442,5.9244
8998,5.9442,5.9244
8999,5.9442,5.9244
9000,5.815,5.8166
9001,5.815,5.8166
9002,5.815,5.8166
9003,5.1438,5.2281
9004,5.1438,5.2281
9005,3.6485,3.6147
9006,6.9448,6.9431
9007,6.9448,6.9431
9008,6.9448,6.9431
9009,3.592,3.5131
9010,4.4096,4.4681
9011,14.2777,14.3341
9012,5.2646,5.2729
9013,9.802,9.8303
9014,2.6859,2.6479
9015,4.3652,4.6835
9016,4.622,4.7885
9017,7.2722,6.5963
9018,6.2127,6.1845
9019,6.2127,6.1845
9020,6.2127,6.1845
9021,3.296,3.3501
9022,4.8655,4.7971
9023,14.4676,14.7267
9024,6.7134,6.678
9025,6.7134,6.678
9026,6.7134,6.678
9027,6.8093,6.8325
9028,7.3104,7.2284
9029,2.9027,2.9057
9030,4.0659,4.0742
9031,4.0659,4.0742
9032,10.2392,10.4309
9033,7.0662,7.1122
9034,7.0662,7.1122
9035,7.0662,7.1122
9036,7.4921,7.5379
9037,7.4921,7.5379
9038,7.4921,7.5379
9039,6.2706,6.2537
9040,6.2706,6.2537
9041,6.2706,6.2537
9042,3.0781,3.0368
9043,3.0781,3.0368
9044,7.0207,7.1024
9045,4.8098,4.8751
9046,4.8098,4.8751
9047,11.0749,10.9532
9048,6.8602,6.9353
9049,6.8602,6.9353
9050,6.8602,6.9353
9051,3.5995,3.5522
9052,3.5995,3.5522
9053,3.6231,3.714
9054,8.0902,8.0999
9055,8.0902,8.0999
9056,8.0902,8.0999
9057,5.7127,5.6253
9058,8.0781,8.0908
9059,13.1431,13.1479
9060,7.6585,7.6736
9061,7.6585,7.6736
9062,7.6585,7.6736
9063,3.4518,3.498
9064,5.2717,5.2385
9065,11.1955,11.1529
9066,3.7264,3.7401
9067,3.7264,3.7401
9068,7.3262,7.1804
9069,5.9301,5.867
9070,5.9301,5.867
9071,14.6096,14.3951
9072,2.9528,2.9292
9073,4.1339,4.1368
9074,8.4817,8.4054
9075,4.5261,4.5088
9076,4.5261,4.5088
9077,4.5261,4.5088
9078,4.1186,4.1087
9079,4.3513,4.3346
9080,25.3182,25.2586
9081,9.3018,9.3051
9082,2.8435,2.8148
9083,4.6517,4.7016
9084,4.1562,4.1574
9085,4.704,4.7282
9086,11.7839,11.753
9087,5.7252,5.6801
9088,7.726,7.8057
9089,2.8402,2.8269
9090,6.2719,5.9492
9091,6.6174,6.4693
9092,7.1613,7.3483
9093,6.5454,6.548
9094,6.5454,6.548
9095,6.5454,6.548
9096,4.1815,4.2515
9097,4.1815,4.2515
9098,8.1008,7.9466
9099,3.3901,3.3631
9100,4.3274,4.3808
9101,4.5201,4.5047
9102,6.0792,6.1169
9103,6.0792,6.1169
9104,6.0792,6.1169
9105,3.0614,2.9763
9106,3.5521,3.672
9107,5.8499,5.8024
9108,4.3379,4.1554
9109,4.189,4.0896
9110,9.1172,9.1031
9111,2.7985,2.8077
9112,4.0155,3.9819
9113,5.5101,5.4908
9114,5.9988,6.004
9115,5.9988,6.004
9116,5.9988,6.004
9117,6.7018,6.8709
9118,6.7018,6.8709
9119,6.7018,6.8709
9120,6.9591,6.9896
9121,6.9591,6.9896
9122,6.9591,6.9896
9123,6.1081,6.133
9124,6.1081,6.133
9125,6.1081,6.133
9126,7.636,7.5919
9127,7.636,7.5919
9128,7.636,7.5919
9129,3.3437,3.5419
9130,3.5365,3.6529
9131,8.1772,7.9644
9132,3.868,3.8559
9133,3.868,3.8559
9134,8.9313,8.9198
9135,2.798,2.8078
9136,2.798,2.8078
9137,8.0845,7.9794
9138,3.3139,3.1684
9139,3.9013,3.967
9140,6.1088,6.5077
9141,9.3629,9.6728
9142,2.9166,2.9105
9143,4.7633,4.6632
9144,6.7953,6.78
9145,6.7953,6.78
9146,6.7953,6.78
9147,7.8652,7.8278
9148,7.8652,7.8278
9149,7.8652,7.8278
9150,6.9682,6.9853
9151,6.9682,6.9853
9152,6.9682,6.9853
9153,3.5993,3.6962
9154,3.5993,3.6962
9155,8.871,8.5473
9156,6.1154,6.1099
9157,6.1154,6.1099
9158,6.1154,6.1099
9159,7.2439,7.2047
9160,7.2439,7.2047
9161,7.2439,7.2047
9162,2.9818,2.9533
9163,4.5219,4.6504
9164,12.2074,12.2501
9165,3.0023,2.947
9166,3.1023,3.1222
9167,6.4893,6.3997
9168,6.3784,6.4017
9169,6.3784,6.4017
9170,6.3784,6.4017
9171,7.4533,7.447
9172,7.4533,7.447
9173,7.4533,7.447
9174,6.1883,6.1911
9175,6.1883,6.1911
9176,6.1883,6.1911
9177,6.9917,6.9374
9178,6.9917,6.9374
9179,6.9917,6.9374
9180,4.6133,4.8082
9181,4.6133,4.8082
9182,7.8017,7.0437
9183,2.7968,2.7401
9184,3.5823,3.7003
9185,5.6856,5.6632
9186,3.1308,3.2838
9187,5.6017,5.3745
9188,5.5113,5.5492
9189,2.8973,2.901
9190,2.8973,2.901
9191,9.6226,9.7065
9192,6.0842,6.0925
9193,6.0842,6.0925
9194,6.0842,6.0925
9195,7.299,7.4516
9196,7.6669,7.517
9197,12.7713,12.7382
9198,6.4097,6.4267
9199,8.0083,7.895
9200,3.397,3.4312
9201,10.2114,10.3016
9202,5.9304,5.8914
9203,9.709,9.7101
9204,2.9373,3.0291
9205,2.9373,3.0291
9206,8.7014,8.1932
9207,2.9216,2.9772
9208,2.9216,2.9772
9209,8.1884,7.7469
9210,7.6945,7.8878
9211,7.6945,7.8878
9212,7.6945,7.8878
9213,3.92,4.283
9214,5.6721,5.3056
9215,8.987,8.9057
9216,7.542,7.5737
9217,7.542,7.5737
9218,7.542,7.5737
9219,7.2266,7.2164
9220,7.2266,7.2164
9221,7.2266,7.2164
9222,4.5176,4.5324
9223,4.5176,4.5324
9224,3.4376,3.4332
9225,7.5928,7.5896
9226,7.5928,7.5896
9227,7.5928,7.5896
9228,6.7473,6.747
9229,6.7473,6.747
9230,6.7473,6.747
9231,6.9669,6.9778
9232,6.9669,6.9778
9233,6.9669,6.9778
9234,7.304,7.308
9235,7.304,7.308
9236,7.304,7.308
9237,3.3078,3.3521
9238,3.3078,3.3521
9239,12.3256,12.2292
9240,7.8624,7.9994
9241,8.1618,8.1235
9242,3.898,3.9967
9243,4.0961,4.0425
9244,5.0801,5.0877
9245,10.2291,10.6092
9246,7.3474,7.3473
9247,7.3474,7.3473
9248,7.3474,7.3473
9249,3.916,3.9863
9250,6.2949,6.4609
9251,12.4278,12.4717
9252,2.7634,2.7675
9253,2.7634,2.7675
9254,15.2577,17.3533
9255,3.305,3.3043
9256,3.305,3.3043
9257,31.5799,31.941
9258,5.8395,5.9797
9259,4.2664,4.4704
9260,7.7083,7.5221
9261,4.8009,4.6809
9262,4.8009,4.6809
9263,4.8009,4.6809
9264,8.219,8.263
9265,8.219,8.263
9266,8.219,8.263
9267,5.1605,5.2059
9268,5.1605,5.2059
9269,8.0757,8.1723
9270,4.5396,4.8904
9271,5.0145,5.3975
9272,8.7259,7.4382
9273,2.7768,2.7525
9274,4.9773,4.8934
9275,4.7919,4.851
9276,7.3312,7.3758
9277,7.3312,7.3758
9278,7.3312,7.3758
9279,4.4191,4.3938
9280,4.4191,4.3938
9281,16.2981,16.4886
9282,3.1704,3.1654
9283,4.4071,4.3952
9284,8.6293,8.6418
9285,9.8475,10.0713
9286,9.8475,10.0713
9287,9.8475,10.0713
9288,3.512,3.507
9289,3.512,3.507
9290,5.7989,5.8279
9291,4.3938,4.3766
9292,4.3938,4.3766
9293,5.2744,5.042
9294,3.2157,3.1508
9295,3.2157,3.1508
9296,12.5523,12.378
9297,6.998,6.9703
9298,6.998,6.9703
9299,6.998,6.9703
9300,3.1331,2.9642
9301,3.5998,3.5971
9302,4.7993,4.9437
9303,5.6852,5.8564
9304,8.6971,8.6753
9305,5.3609,5.2618
9306,6.4261,6.4481
9307,6.4261,6.4481
9308,6.4261,6.4481
9309,2.916,2.766
9310,2.916,2.766
9311,7.2712,7.5811
9312,3.234,3.2614
9313,3.234,3.2614
9314,9.3427,9.1235
9315,10.2011,10.699
9316,6.6464,6.7642
9317,6.3801,6.5719
9318,3.8954,3.9183
9319,3.8954,3.9183
9320,8.7211,8.6856
9321,3.3911,3.3847
9322,3.3911,3.3847
9323,15.2857,15.2636
9324,3.8276,3.8233
9325,3.8276,3.8233
9326,8.0274,8.111
9327,8.08,7.3339
9328,8.08,7.3339
9329,4.8943,5.7801
9330,5.0001,5.007
9331,5.0001,5.007
9332,3.4951,3.5276
9333,4.9503,4.9389
9334,5.0993,5.0816
9335,4.988,4.9666
9336,2.8573,2.8564
9337,2.8573,2.8564
9338,6.3373,6.3184
9339,3.0479,2.8838
9340,3.0479,2.8838
9341,6.218,6.829
9342,3.5065,3.3926
9343,4.7062,4.7782
9344,10.7997,11.0703
9345,3.1828,3.2176
9346,3.1828,3.2176
9347,11.5008,11.6088
9348,9.118,9.1638
9349,2.8083,2.8368
9350,4.5604,4.5157
9351,3.1268,3.2257
9352,3.1268,3.2257
9353,7.0139,6.2671
9354,5.0836,5.0843
9355,8.237,8.0434
9356,2.6529,2.6487
9357,3.729,3.7387
9358,3.729,3.7387
9359,3.729,3.7387
9360,3.1099,3.1002
9361,3.1099,3.1002
9362,6.4088,6.432
9363,4.7413,4.9233
9364,4.7413,4.9233
9365,6.7515,6.826
9366,3.4916,3.5471
9367,5.4713,5.3526
9368,6.0392,6.1249
9369,6.2941,6.3099
9370,6.2941,6.3099
9371,6.2941,6.3099
9372,3.1145,3.0401
9373,3.1145,3.0401
9374,6.3659,6.5536
9375,3.788,4.0905
9376,5.3141,5.356
9377,10.9984,10.4519
9378,5.3045,6.0211
9379,5.3045,6.0211
9380,4.9375,4.4184
9381,12.702,12.5543
9382,3.8058,4.055
9383,5.9207,5.9926
9384,7.868,7.9292
9385,6.1586,6.1819
9386,4.7251,4.802
9387,6.5798,6.7527
9388,6.5798,6.7527
9389,6.5798,6.7527
9390,4.6591,4.4591
9391,4.6591,4.4591
9392,7.6417,9.1137
9393,9.6116,9.5821
9394,9.6116,9.5821
9395,9.6116,9.5821
9396,5.7818,5.5945
9397,8.1961,8.7891
9398,4.9799,4.5535
9399,6.9284,6.8749
9400,6.9284,6.8749
9401,6.9284,6.8749
9402,3.2349,3.2459
9403,3.2349,3.2459
9404,8.3904,8.2541
9405,3.7102,3.7287
9406,3.7102,3.7287
9407,10.266,10.2623
9408,3.8375,3.9824
9409,3.8375,3.9824
9410,13.1698,12.2594
9411,7.3753,7.3351
9412,7.3753,7.3351
9413,7.3753,7.3351
9414,6.3308,6.3379
9415,6.3308,6.3379
9416,6.3308,6.3379
9417,5.6373,5.6207
9418,5.6373,5.6207
9419,13.7344,13.7497
9420,4.2639,4.2737
9421,4.2639,4.2737
9422,15.8446,15.8985
9423,3.9192,3.8171
9424,3.9192,3.8171
9425,19.608,20.3308
9426,3.3842,3.4581
9427,4.5295,4.448
9428,6.3044,6.4464
9429,6.9446,6.7631
9430,6.9446,6.7631
9431,6.9446,6.7631
9432,8.8382,8.7233
9433,3.6169,3.5643
9434,5.9752,6.452
9435,8.3995,8.134
9436,2.5308,2.4271
9437,4.5138,4.5545
9438,4.144,3.7226
9439,4.144,3.7226
9440,13.8235,15.1099
9441,7.0451,7.0615
9442,7.0451,7.0615
9443,5.4773,5.4752
9444,5.01,5.0512
9445,5.01,5.0512
9446,10.3,10.4408
9447,3.6052,3.4558
9448,4.672,4.7018
9449,15.141,15.358
9450,8.6605,8.6692
9451,8.6605,8.6692
9452,8.6605,8.6692
9453,3.5047,3.7306
9454,4.3241,3.8891
9455,4.7792,5.0232
9456,6.8397,6.89
9457,6.8397,6.89
9458,6.8397,6.89
9459,4.2305,4.2621
9460,4.2305,4.2621
9461,9.6498,9.6124
9462,3.0938,3.0895
9463,4.3491,4.3601
9464,13.2723,13.2445
9465,4.3495,4.6342
9466,4.3495,4.6342
9467,8.3178,7.366
9468,5.3524,5.3383
9469,7.6695,7.6939
9470,2.8662,2.8825
9471,4.0852,4.0059
9472,4.0852,4.0059
9473,7.9938,8.1852
9474,3.1102,3.1389
9475,3.1102,3.1389
9476,33.1478,32.7113
9477,7.2206,7.3437
9478,10.4583,10.2938
9479,10.4861,10.2947
9480,4.3363,4.1481
9481,4.3363,4.1481
9482,4.5044,5.2821
9483,2.7935,2.7847
9484,2.7935,2.7847
9485,27.5108,27.7344
9486,4.897,4.8611
9487,4.897,4.8611
9488,3.2548,3.3164
9489,3.0895,3.1263
9490,4.0977,4.3225
9491,10.8723,9.8147
9492,7.7249,7.8075
9493,7.7249,7.8075
9494,7.7249,7.8075
9495,7.7593,7.676
9496,7.7593,7.676
9497,7.7593,7.676
9498,4.3913,4.3125
9499,4.3913,4.3125
9500,8.2921,8.4846
9501,3.8253,3.5886
9502,3.8253,3.5886
9503,10.3322,12.4139
9504,4.4631,4.4498
9505,4.4631,4.4498
9506,9.5201,9.4958
9507,7.9201,7.8266
9508,7.9201,7.8266
9509,4.0625,4.2468
9510,4.133,4.2712
9511,4.133,4.2712
9512,3.6919,3.378
9513,6.5772,6.4242
9514,6.7818,6.5827
9515,3.0678,3.1643
9516,6.0737,5.9744
9517,6.0737,5.9744
9518,13.3142,13.6518
9519,7.6232,7.6283
9520,7.6232,7.6283
9521,7.6232,7.6283
9522,7.0822,7.0881
9523,7.0822,7.0881
9524,7.0822,7.0881
9525,9.202,9.1876
9526,9.202,9.1876
9527,9.202,9.1876
9528,5.6386,5.6475
9529,11.1803,11.133
9530,2.7746,2.7785
9531,3.7632,3.8058
9532,3.7632,3.8058
9533,14.9552,14.9848
9534,9.0924,9.0934
9535,2.7267,2.7246
9536,4.7516,4.7613
9537,3.5653,3.6488
9538,3.5653,3.6488
9539,8.0991,7.8935
9540,8.2684,8.47
9541,8.2684,8.47
9542,8.2684,8.47
9543,4.0448,4.0699
9544,4.0448,4.0699
9545,9.7859,9.7187
9546,3.4936,3.4999
9547,3.4936,3.4999
9548,16.184,16.1626
9549,6.621,6.6375
9550,6.621,6.6375
9551,6.621,6.6375
9552,7.0806,7.1242
9553,7.0806,7.1242
9554,7.0806,7.1242
9555,3.2855,3.1998
9556,3.3145,3.3161
9557,6.7438,6.7457
9558,2.9687,2.9518
9559,2.9687,2.9518
9560,28.9681,29.437
9561,6.3123,6.3263
9562,6.3123,6.3263
9563,6.3123,6.3263
9564,7.3676,7.4574
9565,7.3676,7.4574
9566,7.3676,7.4574
9567,6.5469,6.5498
9568,6.5469,6.5498
9569,6.5469,6.5498
9570,8.4621,8.5199
9571,2.8472,2.8078
9572,4.407,4.4367
9573,5.8414,5.9199
9574,5.8414,5.9199
9575,8.5224,8.5943
9576,3.296,3.1855
9577,6.2476,6.44
9578,11.4456,11.8286
9579,6.4763,6.5491
9580,6.4763,6.5491
9581,4.7383,4.5276
9582,6.4333,6.4769
9583,6.4333,6.4769
9584,6.4333,6.4769
9585,6.1348,6.1402
9586,6.1348,6.1402
9587,6.1348,6.1402
9588,5.3847,6.1988
9589,5.3847,6.1988
9590,22.3099,20.2884
9591,7.6365,7.6367
9592,7.6365,7.6367
9593,7.6365,7.6367
9594,6.4013,6.4201
9595,6.4013,6.4201
9596,6.4013,6.4201
9597,3.9218,4.0103
9598,5.1569,5.0368
9599,9.8189,9.545
9600,10.5731,10.8404
9601,10.5731,10.8404
9602,3.2551,3.195
9603,7.3557,7.3923
9604,7.3557,7.3923
9605,7.3557,7.3923
9606,3.1081,3.1052
9607,3.6691,3.6503
9608,9.8536,9.7824
9609,2.923,3.0012
9610,3.0459,3.0988
9611,6.1892,5.9774
9612,7.4102,7.4008
9613,7.4102,7.4008
