true_lengths,gen1_lengths
6.9633,6.9906
6.9633,6.9906
6.9633,6.9906
6.8745,6.9197
6.8745,6.9197
6.8745,6.9197
4.1339,4.0754
4.1339,4.0754
7.3003,7.5664
3.675,3.664
4.4077,4.3893
9.5721,9.6207
6.4171,6.4455
6.4171,6.4455
6.4171,6.4455
3.0975,3.075
3.0975,3.075
13.1164,13.4349
8.773,8.0658
4.6482,4.3308
5.2691,6.0992
10.0846,10.5576
12.5928,12.2654
5.936,5.9093
6.1549,6.1403
6.1549,6.1403
6.1549,6.1403
3.9267,5.2659
5.7074,5.6268
10.3663,7.5891
11.8341,10.082
12.912,5.759
5.4476,12.7898
3.5593,3.1385
3.5593,3.1385
21.2561,25.7
6.362,5.6031
10.8925,10.422
5.1054,5.5034
7.2261,7.2221
7.2261,7.2221
7.2261,7.2221
2.8265,3.696
4.444,4.2768
5.7151,4.5124
3.409,3.4236
3.409,3.4236
34.3924,33.6321
6.4663,6.4848
6.4663,6.4848
6.4663,6.4848
5.6527,5.7438
7.5789,7.3866
3.1821,3.2183
3.2339,2.739
3.2556,2.9414
11.3846,11.9693
7.2724,7.5057
7.2724,7.5057
7.2724,7.5057
4.1456,4.1103
4.1456,4.1103
4.6187,4.1231
5.0977,3.5553
5.0977,3.5553
7.1235,13.3348
2.7481,2.7524
3.8504,3.8698
5.4776,5.4829
7.3488,7.2732
7.3488,7.2732
7.3488,7.2732
5.8312,7.9098
9.0794,4.6299
7.3325,11.1444
3.584,3.4759
4.2175,4.3418
11.5459,12.5724
2.647,2.685
2.647,2.685
7.4024,7.1859
3.0835,3.1161
4.2396,4.3592
9.5384,9.3388
3.1423,3.3197
4.4062,3.5711
4.532,5.4737
6.0888,6.1149
6.0888,6.1149
6.0888,6.1149
3.6807,3.7883
3.7973,5.4564
5.4089,3.8176
4.6752,4.7247
4.6752,4.7247
3.024,2.9924
4.9452,7.1469
6.9496,3.0087
2.7296,4.2165
3.2334,3.3437
4.9581,3.8699
5.3657,6.4521
6.8105,6.7869
6.8105,6.7869
6.8105,6.7869
7.2632,7.2741
7.2632,7.2741
7.2632,7.2741
6.1097,6.153
6.1097,6.153
6.1097,6.153
4.9242,4.8073
4.9242,4.8073
9.8535,10.1634
2.99,2.7835
2.99,2.7835
14.4158,12.9313
3.5502,3.8602
3.5502,3.8602
6.5867,5.4136
3.8072,3.4677
3.8072,3.4677
26.6895,30.1723
3.2699,3.4294
12.0096,12.1157
6.6907,6.2478
3.1514,3.1018
3.1514,3.1018
27.5611,27.7032
3.6988,3.6077
5.0291,5.0503
9.6116,9.8458
7.0035,9.3384
7.0035,9.3384
4.7899,3.2827
3.3368,4.1411
4.0532,4.5349
6.8692,4.8227
3.5104,3.4848
4.4997,4.5083
4.7756,4.7399
9.7457,10.2959
3.4258,3.4486
7.2009,6.7513
3.1716,3.139
4.1378,4.2831
8.5877,8.5982
3.1806,3.4854
4.717,4.1219
4.9432,5.4886
9.0602,7.9361
4.3708,4.3902
7.4337,9.0687
4.2624,4.2265
4.2624,4.2265
14.7914,15.8912
6.1488,6.1863
6.1488,6.1863
6.1488,6.1863
5.9517,6.5938
7.3451,7.7674
3.8085,3.272
5.7732,5.7806
5.7732,5.7806
5.7732,5.7806
3.6817,3.6157
3.6817,3.6157
7.9254,7.8735
3.4714,10.0824
5.2375,12.4178
11.7055,2.5216
10.1865,11.7042
10.948,11.4148
6.3125,5.9544
5.4166,5.3682
7.7256,7.6867
5.5792,5.5594
6.6039,6.6324
6.6039,6.6324
6.6039,6.6324
6.6898,6.7123
6.6898,6.7123
6.6898,6.7123
5.147,5.4849
5.5484,6.2324
5.5937,4.6328
2.9143,3.224
2.9143,3.224
10.4313,8.6689
6.3359,6.3255
6.3359,6.3255
6.3359,6.3255
8.8097,9.0066
8.8097,9.0066
8.8097,9.0066
3.7256,3.0825
3.7256,3.0825
6.3174,9.2997
8.7433,9.0981
8.7433,9.0981
8.7433,9.0981
8.0023,8.0064
8.0023,8.0064
8.0023,8.0064
6.2367,6.4624
9.7738,10.0434
3.7946,3.7401
5.1531,6.3023
8.097,7.5156
5.1592,5.1134
6.0848,6.1336
6.0848,6.1336
6.0848,6.1336
2.8343,3.1846
5.0473,5.1318
4.8449,4.5026
2.8461,2.8946
2.8461,2.8946
29.3756,30.8024
4.3084,4.3392
4.3084,4.3392
9.6568,9.5164
5.6053,5.7672
5.6053,5.7672
3.8705,3.3617
6.9887,7.0028
6.9887,7.0028
6.9887,7.0028
7.0871,7.0838
7.0871,7.0838
7.0871,7.0838
4.7994,5.0229
4.7994,5.0229
8.8745,8.1577
7.0409,6.9808
7.0409,6.9808
7.0409,6.9808
4.2855,4.3746
4.2855,4.3746
9.5516,9.2447
3.891,3.758
3.891,3.758
7.7706,8.2598
4.5339,5.1272
5.1951,5.2324
6.9511,5.7673
3.4537,3.5416
5.9136,5.0063
5.9069,6.4393
7.1389,7.1781
9.7809,7.6659
7.1026,10.5003
5.6427,5.5942
5.6427,5.5942
4.0013,3.8191
5.4215,6.4692
5.4215,6.4692
5.6197,4.5296
5.9645,4.1682
5.9645,4.1682
4.0468,8.3385
8.7622,8.588
2.8526,2.8284
4.7947,4.9322
9.3272,9.2874
9.3272,9.2874
9.3272,9.2874
2.931,3.082
4.1517,3.1295
6.149,7.6241
8.9963,7.9581
12.5442,10.8538
4.3988,4.2603
7.4659,7.4181
7.4659,7.4181
7.4659,7.4181
3.4988,3.6291
4.3626,4.2415
8.0853,7.8395
3.6635,3.6002
3.6635,3.6002
4.3216,4.3953
3.107,3.0985
4.8451,4.5089
5.7858,6.3498
2.9518,2.9599
4.4117,4.3992
8.5646,8.6517
8.1874,8.3127
8.1874,8.3127
8.1874,8.3127
6.5136,4.8244
11.1381,7.8602
6.8472,14.798
4.247,4.2386
4.8392,4.6474
5.7981,5.9986
3.4552,3.715
3.4552,3.715
18.4928,17.2064
4.3879,4.4946
4.0711,3.9604
12.3761,11.7275
5.2627,5.0715
5.2627,5.0715
6.4442,6.4374
2.9953,2.7555
3.9191,2.96
4.895,6.782
7.207,7.1534
7.207,7.1534
7.207,7.1534
6.2226,6.2113
6.2226,6.2113
6.2226,6.2113
4.385,4.4995
4.385,4.4995
3.9859,3.761
10.845,11.2434
3.9777,4.0416
4.2979,4.1977
3.6952,3.9668
4.2205,3.6245
6.9093,7.4839
3.5532,2.8348
4.2025,4.1592
4.4357,5.59
4.3263,4.378
2.7333,2.7679
14.1522,14.118
6.4214,6.5227
6.4214,6.5227
6.4214,6.5227
6.1906,6.1806
6.1906,6.1806
6.1906,6.1806
4.3142,4.4658
4.7581,4.702
12.1526,11.7197
7.5547,7.5814
7.5547,7.5814
7.5547,7.5814
3.0196,2.8549
4.4846,4.4995
4.774,5.0695
10.225,9.91
3.0572,2.9483
4.6805,4.7499
3.4863,3.495
3.4863,3.495
6.0423,5.8996
3.197,3.3307
3.3203,3.4742
8.0828,8.2251
3.6428,3.7872
3.6428,3.7872
14.1339,12.8841
6.5487,6.5613
6.5487,6.5613
6.5487,6.5613
7.0872,7.1087
7.0872,7.1087
7.0872,7.1087
5.4681,4.1131
14.7983,12.8773
3.9202,5.3324
2.7183,2.7294
2.7183,2.7294
7.778,7.6999
8.0691,8.114
8.0691,8.114
8.0691,8.114
7.6497,6.1951
3.5759,3.522
4.8411,6.7114
6.202,5.5451
6.202,5.5451
21.1277,32.5567
2.6289,3.2459
2.6289,3.2459
12.6101,7.9795
6.7518,6.8483
6.7518,6.8483
6.7518,6.8483
3.7633,3.892
3.7633,3.892
20.923,20.9573
3.9219,3.7333
3.9219,3.7333
6.5301,6.2619
4.8197,5.0191
4.8197,5.0191
5.8883,5.8345
4.4839,4.4738
2.9709,2.9976
13.81,13.9161
6.6592,6.6619
6.6592,6.6619
6.6592,6.6619
2.9641,3.0903
2.9641,3.0903
25.7878,23.8607
5.2725,3.6727
5.2725,3.6727
3.7397,7.7043
2.9818,2.9541
5.7162,5.8988
6.7915,6.4593
5.4759,5.5417
3.9059,3.6566
16.6347,19.3459
4.2072,4.167
4.2072,4.167
8.4107,8.3435
3.158,3.1121
3.158,3.1121
8.6927,8.9165
2.9864,3.0464
5.2509,5.0778
6.9326,7.0403
3.2245,3.0555
4.3694,4.4729
13.1591,13.4488
7.2944,7.2392
7.2944,7.2392
7.2944,7.2392
4.406,4.641
4.406,4.641
18.6222,17.2394
6.509,6.51
6.509,6.51
6.509,6.51
6.8292,6.8431
6.8292,6.8431
6.8292,6.8431
6.613,6.6161
6.613,6.6161
6.613,6.6161
4.016,4.0197
4.016,4.0197
7.9069,7.9561
3.5064,3.282
3.5064,3.282
7.537,8.2245
4.2036,4.1564
4.2036,4.1564
19.8283,20.7854
3.9362,3.8394
3.9362,3.8394
7.3709,7.6398
7.2525,7.2939
7.2525,7.2939
7.2525,7.2939
6.0041,5.9971
6.0041,5.9971
6.0041,5.9971
6.4037,6.2997
8.8632,8.5658
6.1092,6.173
4.7852,4.7935
6.6667,6.5069
4.5094,3.8561
6.8969,6.9213
6.8969,6.9213
6.8969,6.9213
6.7621,5.9575
3.0652,3.3532
5.917,5.8185
3.1278,3.1208
3.1278,3.1208
29.0094,29.0879
7.8028,7.69
7.8028,7.69
7.8028,7.69
2.866,3.3067
2.866,3.3067
7.8242,5.8993
3.6753,4.5925
5.5758,5.2457
6.7961,5.9925
3.1595,3.0875
4.9219,4.2531
9.4965,9.6667
7.1557,7.2383
7.1557,7.2383
7.1557,7.2383
9.374,9.5524
4.4498,4.587
5.7257,5.2131
6.9283,7.072
6.9283,7.072
6.9283,7.072
8.9349,8.8575
8.9349,8.8575
8.9349,8.8575
3.3658,3.3697
3.3658,3.3697
11.404,11.365
2.8817,2.9118
4.1822,4.1233
5.6903,5.6071
7.6844,7.7155
7.6844,7.7155
7.6844,7.7155
5.7534,5.4512
6.8548,7.0964
2.8737,2.951
5.4216,11.4985
10.146,5.4635
5.4334,5.6508
2.8771,2.8867
4.7959,3.6509
5.3277,7.5693
6.2309,6.2981
10.4649,10.6946
3.5345,3.5301
2.9984,2.9237
2.9984,2.9237
6.083,6.4454
3.7586,3.9788
4.4483,4.6532
7.1365,6.3727
7.6577,7.6901
7.6577,7.6901
7.6577,7.6901
4.394,3.4611
5.2064,5.4445
7.1883,8.5689
7.4888,7.4493
7.4888,7.4493
7.4888,7.4493
3.2082,3.2435
3.2082,3.2435
7.2377,6.9344
4.5287,3.569
4.5287,3.569
5.0701,7.2526
8.1361,8.6172
8.1361,8.6172
8.1361,8.6172
3.0683,2.9771
4.2685,4.4914
11.4308,10.7153
7.9904,8.2546
8.0414,8.2966
7.9879,7.6222
7.6007,7.6471
7.6007,7.6471
4.4436,4.7256
7.322,7.314
7.322,7.314
7.322,7.314
6.357,6.3593
6.357,6.3593
6.357,6.3593
3.3826,3.4056
5.0019,4.8838
6.6752,7.0375
4.0184,4.4407
4.5009,7.0145
10.8355,6.6549
6.5864,6.5309
6.5864,6.5309
6.5864,6.5309
6.4891,6.47
6.4891,6.47
6.4891,6.47
6.5847,6.6052
6.5847,6.6052
6.5847,6.6052
4.7733,3.801
4.7733,3.801
5.5168,7.5782
6.4399,6.4381
6.4399,6.4381
6.4399,6.4381
3.1743,3.3212
3.9006,3.8803
6.4167,6.2408
6.2485,6.3509
6.2485,6.3509
6.2485,6.3509
6.2738,6.2997
6.2738,6.2997
6.2738,6.2997
3.0801,3.2199
4.5905,4.4257
5.9847,5.9745
2.2153,2.7405
4.181,4.3315
11.7879,12.468
4.6989,5.3693
4.6989,5.3693
9.0179,6.8438
6.4735,6.5077
6.4735,6.5077
6.4735,6.5077
8.4955,5.5701
8.4955,5.5701
4.7641,10.8772
7.2092,7.3969
7.2092,7.3969
7.2092,7.3969
6.3496,6.3916
6.3496,6.3916
6.3496,6.3916
8.0423,8.2119
8.0423,8.2119
8.0423,8.2119
6.4616,6.4448
6.4616,6.4448
6.4616,6.4448
2.9015,3.0823
4.7989,4.565
4.899,4.8255
4.3088,4.1896
4.3088,4.1896
6.8769,7.1636
7.4378,7.4785
7.4378,7.4785
7.4378,7.4785
6.8295,6.8981
6.8295,6.8981
6.8295,6.8981
5.3607,5.2787
9.2967,9.3658
3.9611,3.9078
3.6648,3.6146
3.6648,3.6146
7.3385,7.6192
7.2243,7.2031
9.7439,9.8963
3.8157,3.7707
4.0837,4.0594
4.0837,4.0594
9.0703,9.4155
10.4185,10.5196
10.4185,10.5196
5.06,4.9525
5.5538,5.4194
5.5538,5.4194
17.1669,17.8194
3.0814,3.1237
3.0814,3.1237
23.5227,22.5846
4.485,4.3677
4.485,4.3677
9.0446,9.7607
2.5738,2.6973
3.2016,3.3401
4.8466,4.2829
6.461,6.4565
6.461,6.4565
6.461,6.4565
14.8303,10.5028
2.9479,3.0311
7.8764,8.9825
3.1825,4.273
3.1825,4.273
6.034,3.4351
6.6876,6.4051
7.2964,8.024
2.9036,2.818
2.6739,2.6828
2.6739,2.6828
27.7672,27.5139
6.5925,6.6398
6.5925,6.6398
6.5925,6.6398
3.1654,5.0941
3.1654,5.0941
27.8705,11.3327
3.2264,2.9662
3.2264,2.9662
6.1197,6.9769
3.6052,3.3368
3.6052,3.3368
7.1578,8.4068
3.2213,3.2868
3.2213,3.2868
24.268,26.1012
6.4744,6.0903
6.4744,6.0903
6.4744,6.0903
4.1513,3.8865
6.7521,6.3868
8.2915,8.3352
6.2825,6.356
6.2825,6.356
3.9292,3.8098
4.2764,2.7276
4.2764,2.7276
8.8527,20.9088
3.1337,3.0734
5.3405,5.6065
12.7481,12.1269
8.7177,8.8787
2.8089,2.7629
4.9361,4.9111
8.1509,8.1729
8.1509,8.1729
8.1509,8.1729
8.0409,8.0597
8.0409,8.0597
8.0409,8.0597
3.8357,3.1985
3.8357,3.1985
17.2884,24.1825
6.8123,7.0043
6.8123,7.0043
6.8123,7.0043
5.8804,5.8759
5.8804,5.8759
5.8804,5.8759
6.6591,6.6859
6.6591,6.6859
6.6591,6.6859
5.7417,5.9802
5.7417,5.9802
9.3588,7.4228
5.2498,5.312
5.2498,5.312
5.2498,5.312
4.0298,4.0707
4.0298,4.0707
4.0298,4.0707
7.0283,7.0762
7.0283,7.0762
7.0283,7.0762
8.7247,8.7514
8.7247,8.7514
2.8426,2.859
9.3358,9.1773
2.9654,2.9766
4.7907,4.8104
3.5036,3.4753
5.4988,4.9533
9.5979,10.7897
6.4932,6.487
6.4932,6.487
6.4932,6.487
3.2087,3.272
4.9343,5.0294
5.9872,5.6727
7.1893,7.198
7.1893,7.198
7.1893,7.198
3.8595,3.8865
3.8595,3.8865
8.6469,8.5839
3.0552,3.0587
4.917,4.2894
5.1471,6.0406
7.8666,7.9253
7.8666,7.9253
7.8666,7.9253
3.8852,3.5236
3.3511,3.412
4.7614,5.0766
3.6219,3.7587
3.6219,3.7587
7.7873,7.3993
4.052,5.2797
4.052,5.2797
15.5546,11.031
4.0666,4.072
4.0666,4.072
10.1032,10.0642
3.7248,3.5101
3.7248,3.5101
11.7619,12.4689
8.3518,9.9576
8.8698,9.9964
12.1811,9.9794
8.2292,8.1566
8.2292,8.1566
8.2292,8.1566
16.2014,16.4863
16.2014,16.4863
16.2014,16.4863
5.7209,5.6935
5.7209,5.6935
5.1548,5.0438
7.0244,7.0194
7.0244,7.0194
7.0244,7.0194
3.9281,4.2727
3.9281,4.2727
6.1603,5.35
5.7886,5.7356
10.3316,9.9596
3.1639,3.1668
6.4869,6.4793
6.4869,6.4793
6.4869,6.4793
8.0218,7.971
8.0218,7.971
8.0218,7.971
7.3449,7.3499
7.3449,7.3499
7.3449,7.3499
6.1353,6.1631
6.1353,6.1631
6.1353,6.1631
6.3389,12.6211
10.9979,3.2971
3.1673,5.3635
5.6185,5.4833
5.6185,5.4833
5.6185,5.4833
3.7149,3.6614
3.7149,3.6614
7.6035,7.5548
11.8287,11.9948
11.8287,11.9948
11.8287,11.9948
6.3607,6.3568
6.3607,6.3568
6.3607,6.3568
3.4862,3.6094
3.4862,3.6094
22.7006,20.9729
8.4299,8.3983
8.4299,8.3983
8.4299,8.3983
5.0149,4.8001
5.0149,4.8001
8.1382,8.6455
6.9882,7.0124
6.9882,7.0124
6.9882,7.0124
6.6652,6.5574
8.8783,8.9186
3.3629,3.4553
3.9837,3.9567
3.9837,3.9567
5.8653,6.0129
3.9569,3.1729
3.9569,3.1729
4.9457,7.6509
7.534,6.7876
10.1624,8.0062
11.1082,6.9391
5.9016,5.9546
5.9016,5.9546
5.9016,5.9546
3.4293,3.5971
3.4293,3.5971
28.6017,22.0507
3.4256,3.3833
3.4256,3.3833
4.6346,4.9623
4.1213,4.1392
4.1213,4.1392
10.6933,10.8734
6.8894,6.5228
6.2707,3.8202
6.7605,21.0614
9.3278,9.3911
9.3399,9.3918
9.3403,9.6285
4.4204,3.697
3.4441,3.9629
11.4798,12.281
5.5504,7.9525
4.5169,3.173
5.7492,6.0522
2.6488,3.2157
2.6488,3.2157
13.9413,10.0399
4.9035,5.1811
4.9035,5.1811
10.2054,9.106
6.573,7.4683
6.573,7.4683
6.573,7.4683
4.221,4.8255
4.221,4.8255
10.5108,7.7529
3.5192,3.531
3.5192,3.531
15.6888,15.8565
8.1073,7.8562
8.1073,7.8562
8.1073,7.8562
3.0066,3.0476
4.5744,4.5865
9.7237,9.639
7.4502,7.5357
7.4502,7.5357
7.4502,7.5357
4.2484,4.2675
4.2484,4.2675
3.6762,3.6821
6.571,6.5582
6.571,6.5582
6.571,6.5582
6.6583,6.7034
6.6583,6.7034
6.6583,6.7034
5.2703,5.3112
5.2703,5.3112
10.6477,10.5646
3.9353,3.6885
4.1988,4.3352
3.923,3.9791
11.3617,10.7132
3.8305,3.5756
6.5483,7.9298
3.04,3.3467
3.2757,3.7729
8.0238,6.4421
5.2024,5.4779
9.0386,8.0696
3.0853,3.5853
5.8077,5.7834
5.8077,5.7834
5.8077,5.7834
3.3183,3.2584
4.3522,4.4827
8.5824,8.6444
12.0982,10.9058
3.4442,3.2562
4.3649,4.7393
6.1789,6.1647
6.1789,6.1647
6.1789,6.1647
6.3099,6.3941
6.3099,6.3941
6.3099,6.3941
7.6589,7.6931
7.6589,7.6931
7.6589,7.6931
7.514,7.4954
7.514,7.4954
7.514,7.4954
4.0531,4.1394
4.0531,4.1394
3.7732,3.6102
8.9986,10.8047
3.8646,3.2191
6.951,6.2547
3.3494,3.2994
3.3494,3.2994
23.6585,25.5501
10.2691,9.704
3.9183,3.9638
7.2533,7.7295
3.9154,4.1281
3.9154,4.1281
3.3224,2.8697
6.2788,6.2369
6.2788,6.2369
6.2788,6.2369
6.3817,6.295
6.3817,6.295
6.3817,6.295
3.5027,3.4927
4.8201,4.8115
9.9428,9.9211
2.8473,2.86
2.8473,2.86
6.5438,6.4096
3.5915,3.6973
3.5915,3.6973
8.2765,8.018
6.347,6.3685
6.347,6.3685
6.347,6.3685
9.8104,10.884
3.6446,3.5118
6.6769,6.2289
3.1888,3.2057
3.1888,3.2057
12.2708,12.5371
4.6538,4.6083
4.6538,4.6083
6.6176,6.5247
3.7341,5.9371
3.7341,5.9371
16.6244,7.4864
4.4223,4.2285
4.4223,4.2285
2.7336,3.2035
2.7599,2.7363
4.3864,4.4775
5.1254,5.0592
5.8764,5.5673
5.8764,5.5673
15.6534,13.5504
6.3261,6.3894
6.3261,6.3894
6.3261,6.3894
2.7853,3.486
2.7853,3.486
9.3929,8.0259
3.378,3.2154
4.15,4.2495
9.9624,8.5717
3.0774,3.096
3.0774,3.096
7.3832,7.7042
9.3078,8.1018
3.667,3.5682
6.3806,9.1242
3.2408,3.1982
3.2408,3.1982
14.3908,15.1298
5.7046,5.6824
10.697,10.5901
2.9109,2.8726
6.1535,6.2484
6.1535,6.2484
6.1535,6.2484
7.0296,6.9514
7.0296,6.9514
7.0296,6.9514
6.7541,6.9231
6.7541,6.9231
6.7541,6.9231
2.3114,4.0383
4.511,4.1736
12.7689,10.88
3.9168,3.1423
3.9168,3.1423
6.7822,9.7793
7.6513,7.7428
7.6513,7.7428
7.6513,7.7428
3.0381,3.1284
3.0381,3.1284
27.8354,26.5553
3.9368,3.9257
3.9368,3.9257
7.8399,7.7107
6.5949,6.5887
6.5949,6.5887
6.5949,6.5887
3.3857,3.2796
4.5042,4.3429
6.6889,7.4398
6.6864,6.7439
6.6864,6.7439
6.6864,6.7439
2.7729,2.7988
4.6948,4.642
9.8454,9.8599
2.9495,3.0937
2.9495,3.0937
4.3516,3.9799
5.9151,5.7695
5.9151,5.7695
4.036,4.1517
6.31,6.3394
6.31,6.3394
6.31,6.3394
3.7235,3.8454
5.1485,5.1434
12.7032,11.4599
3.7619,3.8088
3.7619,3.8088
9.8055,9.4683
3.3633,3.42
3.3633,3.42
9.7939,9.2871
6.4724,9.5069
8.9598,3.9553
3.0817,5.9259
11.6408,11.6632
3.5905,3.8175
6.5484,6.4885
3.3727,3.3773
4.4042,4.3842
8.6601,8.8075
2.8471,2.8365
2.8471,2.8365
27.9799,27.8643
5.1412,4.8388
5.1412,4.8388
5.1412,4.8388
4.4297,4.4142
4.4297,4.4142
9.2028,9.3037
2.8829,2.8966
3.3716,3.5317
5.8391,5.8193
4.1868,3.8586
4.1868,3.8586
6.9151,8.4694
3.8797,3.9473
16.475,16.2623
3.9185,3.9155
2.8025,2.7968
2.8025,2.7968
11.8443,12.0931
2.8012,2.7933
2.8012,2.7933
27.6029,27.4214
9.6971,9.7392
3.1877,3.2595
9.5652,8.9588
6.3324,6.2956
6.3324,6.2956
6.3324,6.2956
6.2285,6.2232
6.2285,6.2232
6.2285,6.2232
3.1541,3.1021
3.1541,3.1021
6.1628,6.2965
2.9447,4.4522
2.9447,4.4522
6.4122,2.7727
2.83,2.7399
4.3559,4.0713
4.5455,4.9316
7.9245,7.9982
7.9245,7.9982
7.9245,7.9982
11.5711,11.159
2.8023,2.9865
7.4237,7.449
3.2013,3.2882
5.0041,4.967
5.2656,5.3582
3.1668,3.2767
3.1668,3.2767
6.1108,5.9677
3.2168,3.2436
3.2168,3.2436
9.7602,9.3151
5.2878,5.2171
9.0953,9.4264
3.1861,3.1645
7.1296,6.5221
6.2779,3.4883
3.4156,6.7677
4.1197,4.4108
4.1197,4.4108
7.2602,6.4217
8.8897,8.6473
2.7263,2.7856
5.2855,5.3557
3.215,3.2241
4.5109,4.5363
9.2002,9.2543
6.8959,7.0662
6.8959,7.0662
5.4224,5.4497
5.4435,5.4141
5.6624,5.5167
7.765,7.7379
5.0576,5.0619
5.0576,5.0619
24.2964,24.3125
4.042,4.2692
4.042,4.2692
11.729,10.635
6.8649,6.8869
6.8649,6.8869
6.8649,6.8869
3.3421,3.4119
4.2856,4.2963
10.9536,10.6156
6.6123,6.5955
6.6123,6.5955
6.6123,6.5955
6.9932,6.973
6.9932,6.973
6.9932,6.973
2.4172,2.3922
2.4172,2.3922
22.3428,21.6279
5.4488,5.2791
8.8064,8.443
2.8502,3.0199
4.586,4.2938
15.0681,15.3869
11.4971,11.4887
6.6302,6.6205
6.6302,6.6205
6.6302,6.6205
2.899,2.863
3.8566,3.9232
8.792,8.8964
3.6533,3.6063
4.6109,4.2083
7.5356,8.3567
4.393,3.7885
5.1449,4.9944
7.1856,8.8384
3.0115,2.9459
3.7855,3.9862
7.0719,7.1923
8.884,9.4879
8.884,9.4879
3.0262,3.1901
5.4288,5.4567
9.4339,9.304
2.9469,2.9679
5.1651,4.5487
6.93,6.8543
2.6212,3.452
8.4227,8.4419
4.317,4.2931
10.5247,10.4007
10.2028,9.8877
3.2628,3.242
4.4017,4.5236
7.5241,7.7624
7.5241,7.7624
7.5241,7.7624
5.9016,5.8562
5.9016,5.8562
5.9016,5.8562
4.141,4.3346
4.141,4.3346
10.4221,9.6154
6.8567,6.8715
6.8567,6.8715
6.8567,6.8715
12.3763,11.5468
3.3558,3.2958
6.0576,6.0446
4.1308,3.4639
4.3714,4.6699
7.8693,8.8938
8.79,8.8935
8.79,8.8935
4.5763,4.6544
6.7369,6.7717
6.7369,6.7717
6.7369,6.7717
6.9374,6.8058
6.9374,6.8058
6.9374,6.8058
4.1633,4.2045
4.1633,4.2045
10.0101,9.7338
6.7103,6.7162
6.7103,6.7162
6.7103,6.7162
3.7855,3.9246
21.3533,23.6957
3.943,3.6541
7.2333,7.1817
7.2333,7.1817
7.2333,7.1817
3.9269,3.6589
3.9269,3.6589
11.445,13.2373
7.0319,7.0062
7.0319,7.0062
4.0848,4.1482
2.7181,2.7375
2.7181,2.7375
2.0448,2.5227
3.9901,4.0568
3.9901,4.0568
7.9004,7.6985
4.0066,4.5515
4.0066,4.5515
14.5834,12.7217
4.2333,4.704
5.8081,4.9089
10.795,11.3296
8.7072,7.5411
8.7072,7.5411
8.7072,7.5411
6.7644,6.7797
6.7644,6.7797
6.7644,6.7797
3.1674,3.4059
4.159,4.0101
8.8898,8.5158
6.0233,6.0226
6.0233,6.0226
6.0233,6.0226
3.1156,3.0964
4.3382,4.3737
8.9643,8.924
6.9486,7.0219
6.9486,7.0219
6.9486,7.0219
3.2262,3.2049
3.2262,3.2049
8.1422,7.8706
3.2437,3.1749
3.1649,3.2228
10.1455,9.5905
3.0779,3.1411
3.0779,3.1411
7.7605,7.3074
2.8792,2.8344
2.8792,2.8344
5.6558,5.6113
2.9297,3.0591
3.6427,3.5508
7.5427,7.3372
3.0112,3.0376
3.0112,3.0376
15.3762,14.3695
6.1289,6.6002
6.1289,6.6002
8.1061,8.0281
3.0345,3.1646
3.3373,4.2968
6.3344,4.4247
2.9451,3.2647
7.8222,7.8742
4.9187,5.0359
2.9221,3.2053
2.9221,3.2053
12.6221,11.1889
2.8766,2.9262
4.4021,4.4706
10.4573,10.1005
2.8359,2.812
2.8359,2.812
7.8126,7.8376
6.0519,10.1032
9.8735,3.1599
3.0392,5.3207
6.2353,6.5475
6.2353,6.5475
4.1609,3.9028
6.2289,6.1963
6.2289,6.1963
6.2289,6.1963
3.0495,3.6956
16.1019,13.8318
5.0515,5.7113
6.5596,6.5433
6.5596,6.5433
6.5596,6.5433
7.5186,7.5548
7.5186,7.5548
7.5186,7.5548
6.5922,6.5558
6.5922,6.5558
6.5922,6.5558
7.793,7.8471
7.793,7.8471
7.793,7.8471
2.693,2.7509
3.8542,3.7921
7.7961,7.8166
6.7259,6.7867
6.7259,6.7867
6.7259,6.7867
5.9755,5.9421
5.9755,5.9421
5.9755,5.9421
4.0768,4.0697
6.7394,6.8718
5.6548,5.9162
6.6375,6.6578
6.6375,6.6578
6.6375,6.6578
5.3334,5.4068
3.3427,3.3452
5.9958,5.7283
4.193,3.4827
4.193,3.4827
21.1371,30.7339
8.8082,10.9117
4.2623,4.2892
5.706,4.4582
4.3682,4.3248
4.3682,4.3248
4.4324,4.3516
2.684,3.6228
2.684,3.6228
8.5185,4.6221
7.1345,9.3664
10.5179,10.576
10.1524,7.4132
7.6224,7.6502
7.6224,7.6502
7.6224,7.6502
10.301,9.9302
4.1909,4.184
8.3567,8.2781
7.5883,7.5973
7.5883,7.5973
7.5883,7.5973
5.0116,5.3596
5.2771,5.5427
6.7323,6.2349
2.6916,2.674
4.6624,4.6987
13.6213,13.2042
3.8968,3.8758
3.8968,3.8758
3.8968,3.8758
2.7181,2.7651
2.7181,2.7651
11.114,10.9493
7.3717,7.3827
7.3717,7.3827
7.3717,7.3827
2.8999,2.9583
3.5852,3.6646
8.1535,7.9262
8.5746,8.7013
8.5746,8.7013
8.5746,8.7013
3.2428,3.5263
4.1296,3.8149
6.0536,5.9367
4.4605,4.4623
4.4605,4.4623
6.296,6.3003
4.5373,4.5008
4.5373,4.5008
6.3871,6.4894
6.6197,7.1643
6.6197,7.1643
16.5001,14.8109
7.1427,7.2031
7.1427,7.2031
7.1427,7.2031
8.5577,8.6347
8.5577,8.6347
8.5577,8.6347
3.1712,3.1424
